QueryID,FieldOID,QueryStatus,MarkingGroup,OpenDate,ResponseDate,error
Query_4_0,PRTORGVN,Open,Monitor from DM,2025-11-06,,None is not of type 'string'
Query_4_0,ECCAT,Open,Site from Data Manager,2025-10-02,,None is not of type 'string'
Query_4_1,SENTVND,Open,Site from Data Manager,2025-09-22,,None is not of type 'string'
Query_4_1,SENTVND,Open,Site from Data Manager,2025-09-23,,None is not of type 'string'
Query_4_0,SVSTDT,Open,Site from Data Manager,2025-11-02,,None is not of type 'string'
Query_4_4,DSSCAT,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_4,DSDECOD,Open,Site from Data Manager,2025-10-25,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-11-07,,None is not of type 'string'
Query_4_0,SSTAT,Open,Site from Data Manager,2025-10-27,,None is not of type 'string'
Query_4_1,TULOC,Open,Site from Clinical Review,2025-10-27,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-11-07,,None is not of type 'string'
Query_4_0,TUYN,Open,Site from Medical Review,2025-10-30,,None is not of type 'string'
Query_4_1,TULOC,Open,Site from Medical Review,2025-10-30,,None is not of type 'string'
Query_4_1,IMGUSED,Open,Site from Medical Review,2025-10-30,,None is not of type 'string'
Query_4_0,SVSTDT,Open,Site from Data Manager,2025-11-09,,None is not of type 'string'
Query_4_0,RSRESCD_5,Open,Site from Clinical Review,2025-10-02,,None is not of type 'string'
Query_4_2,DSSTDAT,Open,FM from Clinical Review,2025-11-04,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-11-07,,None is not of type 'string'
Query_4_7,AECONTRT,Open,Site from System,2025-11-12,,None is not of type 'string'
Query_4_2,DSSCAT,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-11-07,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-11-07,,None is not of type 'string'
Query_4_1,ECENDAT,Open,Site from Clinical Review,2025-11-05,,None is not of type 'string'
Query_4_15,CMTRT,Open,Site from Medical Review,2025-10-28,,None is not of type 'string'
Query_4_9,AETERM,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_9,AETERM,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_0,SVSTDT,Open,Site from Data Manager,2025-11-06,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-11-07,,None is not of type 'string'
Query_4_1,ECREASDC,Open,Site from Clinical Review,2025-11-05,,None is not of type 'string'
Query_4_0,SSTAT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_4_0,VEOCCUR,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_4_2,ECREASDC,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_4_1,ECREASDC,Open,Site from Clinical Review,2025-11-05,,None is not of type 'string'
Query_4_1,ECREASDC,Open,Site from Clinical Review,2025-11-05,,None is not of type 'string'
Query_4_4,DSDECOD,Open,Site from Data Manager,2025-11-03,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-11-07,,None is not of type 'string'
Query_4_6,DSSTDAT,Open,Site from Data Manager,2025-10-31,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-11-07,,None is not of type 'string'
Query_4_0,DDRESC,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_4_1,PRTRT,Open,Site from Data Manager,2025-08-20,,None is not of type 'string'
Query_4_2,PRTRT,Open,Site from Data Manager,2025-08-20,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_4,ECREASDC,Open,Site from Clinical Review,2025-11-05,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_2,DSSTDAT,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_4_2,DSSTDAT,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_4_0,RNINTHY,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_4_1,CONCAT,Open,Site from Safety,2025-08-29,,None is not of type 'string'
Query_4_11,ECENDAT,Open,Site from Data Manager,2025-10-14,,None is not of type 'string'
Query_4_8,ECSTDAT,Open,Site from Clinical Review,2025-11-06,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Field Monitor,2025-10-27,,None is not of type 'string'
Query_4_3,PRINDRV1,Open,Site from System,2025-10-27,,None is not of type 'string'
Query_4_4,ECREASCH,Open,Site from Clinical Review,2025-11-05,,None is not of type 'string'
Query_4_0,SVSTDT,Open,Site from Data Manager,2025-11-06,,None is not of type 'string'
Query_4_0,SVSTDT,Open,Site from Data Manager,2025-11-09,,None is not of type 'string'
Query_4_2,DSSTDAT,Open,Site from Clinical Review,2025-11-09,,None is not of type 'string'
Query_4_2,DECSYDC,Open,Site from Clinical Review,2025-11-09,,None is not of type 'string'
Query_4_2,DSDECOD,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-11-06,,None is not of type 'string'
Query_4_9,ECREASDC,Open,Site from Clinical Review,2025-11-09,,None is not of type 'string'
Query_4_4,ECREASDC,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_4_4,ECREASDC,Open,Site from Clinical Review,2025-11-09,,None is not of type 'string'
Query_4_0,SSTAT,Open,Site from Clinical Review,2025-11-05,,None is not of type 'string'
Query_4_0,SSTAT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-11-06,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-10-08,,None is not of type 'string'
Query_4_3,DECSYDC,Open,Site from Clinical Review,2025-11-04,,None is not of type 'string'
Query_4_0,SSTAT,Open,Site from Data Manager,2025-11-09,,None is not of type 'string'
Query_4_2,ECENDAT,Open,Site from Clinical Review,2025-10-29,,None is not of type 'string'
Query_4_0,SSTAT,Open,Site from Data Manager,2025-10-07,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_2,SENTVND,Open,Site from Data Manager,2025-09-29,,None is not of type 'string'
Query_4_64,AESPID,Open,Site from Data Manager,2025-03-14,,None is not of type 'string'
Query_4_15,AEACN_2,Open,Site from System,2025-11-12,,None is not of type 'string'
Query_4_15,AECONTRT,Open,Site from System,2025-11-12,,None is not of type 'string'
Query_4_0,INV_RTNL,Open,Site from Safety,2025-11-12,,None is not of type 'string'
Query_4_1,SAE_STDT,Open,Site from Safety,2025-11-12,,None is not of type 'string'
Query_4_1,SAE_ENDT,Open,Site from Safety,2025-11-12,,None is not of type 'string'
Query_4_1,SAE_OTHER,Open,Site from Safety,2025-11-12,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_4_19,AESTDAT,Open,Site from Data Manager,2025-11-09,,None is not of type 'string'
Query_4_23,AETERM,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_4_12,AESTDAT,Open,Site from Data Manager,2025-11-09,,None is not of type 'string'
Query_4_13,AESTDAT,Open,Site from Data Manager,2025-11-09,,None is not of type 'string'
Query_4_14,AESTDAT,Open,Site from Data Manager,2025-11-09,,None is not of type 'string'
Query_4_29,AESTDAT,Open,Site from Data Manager,2025-11-09,,None is not of type 'string'
Query_4_36,CMSTDAT,Open,Site from System,2025-10-30,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_20,AESPID,Open,Site from Data Manager,2025-03-14,,None is not of type 'string'
Query_4_73,CMINDC1,Open,Site from Data Manager,2025-04-23,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-02,,None is not of type 'string'
Query_4_1,SENTVND,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_4_1,ECTRT,Open,Site from Field Monitor,2025-10-30,,None is not of type 'string'
Query_4_0,INV_AD1,Open,Site from Field Monitor,2025-10-30,,None is not of type 'string'
Query_4_1,TRRESN,Open,Site from System,2025-11-12,,None is not of type 'string'
Query_4_9,AETERM,Open,Site from System,2025-11-14,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_4_1,PRSTDAT,Open,Site from Data Manager,2025-11-03,,None is not of type 'string'
Query_4_1,SENTVND,Open,Site from Data Manager,2025-10-29,,None is not of type 'string'
Query_4_2,SENTVND,Open,Site from Data Manager,2025-10-29,,None is not of type 'string'
Query_4_3,SENTVND,Open,Site from Data Manager,2025-10-29,,None is not of type 'string'
Query_4_4,SENTVND,Open,Site from Data Manager,2025-10-29,,None is not of type 'string'
Query_4_1,PRSTDAT,Open,Site from Data Manager,2025-11-03,,None is not of type 'string'
Query_4_1,SENTVND,Open,Site from Data Manager,2025-10-17,,None is not of type 'string'
Query_4_2,SENTVND,Open,Site from Data Manager,2025-10-17,,None is not of type 'string'
Query_4_3,SENTVND,Open,Site from Data Manager,2025-10-17,,None is not of type 'string'
Query_4_4,SENTVND,Open,Site from Data Manager,2025-10-17,,None is not of type 'string'
Query_4_1,SENTVND,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_4_2,SENTVND,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_4_3,SENTVND,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_4_4,SENTVND,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_4_1,RESTKND,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_4_0,SSRESCD,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-03,,None is not of type 'string'
Query_4_4,ECENDAT,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_4_4,ECSTDAT,Open,Site from Data Manager,2025-11-03,,None is not of type 'string'
Query_4_1,ECSTDAT,Open,Site from Data Manager,2025-11-06,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-03,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-03,,None is not of type 'string'
Query_4_5,ECREASDC,Open,Site from Clinical Review,2025-11-05,,None is not of type 'string'
Query_4_5,ECREASDC,Open,Site from Clinical Review,2025-10-27,,None is not of type 'string'
Query_4_0,TUMSDIS,Open,FM from Clinical Review,2025-10-02,,None is not of type 'string'
Query_4_0,TUMSDIS,Open,FM from Clinical Review,2025-10-02,,None is not of type 'string'
Query_4_0,TUMSDIS,Open,FM from Clinical Review,2025-10-02,,None is not of type 'string'
Query_4_0,TUMSDIS,Open,FM from Clinical Review,2025-10-02,,None is not of type 'string'
Query_4_0,TUMSDIS,Open,FM from Clinical Review,2025-10-02,,None is not of type 'string'
Query_4_6,DRUG_DECHLNG,Open,Site from Safety,2025-11-11,,None is not of type 'string'
Query_4_0,TUMSDIS,Open,FM from Clinical Review,2025-10-02,,None is not of type 'string'
Query_4_0,TUMSDIS,Open,FM from Clinical Review,2025-10-02,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-03,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-03,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-03,,None is not of type 'string'
Query_4_0,AEYN,Open,Site from Medical Review,2025-11-03,,None is not of type 'string'
Query_4_19,AESER,Open,Site from Medical Review,2025-10-31,,None is not of type 'string'
Query_4_19,AETOXGR,Open,Site from Medical Review,2025-11-03,,None is not of type 'string'
Query_4_0,INV_RTNL,Open,Site from Safety,2025-11-11,,None is not of type 'string'
Query_4_0,INVDT,Open,Site from Safety,2025-11-11,,None is not of type 'string'
Query_4_7,AEACN_1,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_4_8,AESTDAT,Open,Site from Data Manager,2025-11-05,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Data Manager,2025-11-06,,None is not of type 'string'
Query_4_1,DSSTDAT,Open,Site from Data Manager,2025-11-06,,None is not of type 'string'
Query_4_0,LBFAST,Open,Site from System,2025-11-14,,None is not of type 'string'
Query_4_0,SVSTDT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_4_0,SVSTDT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_4_0,SVSTDT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_4_0,PRTORGVN,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_4_1,SENTVND,Open,Site from System,2025-10-21,,None is not of type 'string'
Query_4_2,SENTVND,Open,Site from System,2025-10-21,,None is not of type 'string'
Query_4_3,SENTVND,Open,Site from System,2025-10-21,,None is not of type 'string'
Query_4_4,SENTVND,Open,Site from System,2025-10-21,,None is not of type 'string'
