QueryID,FieldOID,QueryStatus,MarkingGroup,OpenDate,ResponseDate,error
Query_1_1,PRMETHOD,Open,Site from Data Manager,2025-10-16,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from System,2025-09-24,,None is not of type 'string'
Query_1_2,PRSTDAT,Open,Site from System,2025-09-24,,None is not of type 'string'
Query_1_3,PRSTDAT,Open,Site from System,2025-09-24,,None is not of type 'string'
Query_1_4,PRSTDAT,Open,Site from System,2025-09-24,,None is not of type 'string'
Query_1_0,SVSTDT,Open,Site from Clinical Review,2025-10-16,,None is not of type 'string'
Query_1_0,SVSTDT,Open,Site from Clinical Review,2025-10-16,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_1_2,PRSTDAT,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_1_3,PRSTDAT,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_1_4,PRSTDAT,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_1_2,PRSTDAT,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_1_3,PRSTDAT,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_1_4,PRSTDAT,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_1_0,SVSTDT,Open,Site from Clinical Review,2025-10-16,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from Data Manager,2025-09-09,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from Data Manager,2025-09-09,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from Data Manager,2025-09-09,,None is not of type 'string'
Query_1_0,FADAT,Open,Site from Data Manager,2025-09-09,,None is not of type 'string'
Query_1_0,FATIM,Open,Site from System,2025-09-29,,None is not of type 'string'
Query_1_0,FARESN,Open,Site from Data Manager,2025-09-09,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_13,AEENDAT,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_20,AEACN_7,Open,Site from System,2025-11-04,,None is not of type 'string'
Query_1_20,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_21,AEENDAT,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_21,AESTDAT,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_21,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_24,AEACN_7,Open,Site from System,2025-11-04,,None is not of type 'string'
Query_1_25,AEACN_7,Open,Site from System,2025-11-04,,None is not of type 'string'
Query_1_25,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_28,AEACN_7,Open,Site from System,2025-11-04,,None is not of type 'string'
Query_1_28,AEENDAT,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_29,AEACN_7,Open,Site from System,2025-11-04,,None is not of type 'string'
Query_1_29,AEENDAT,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_32,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_34,AEENDAT,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_5,AETOXGR,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_9,AEENDAT,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_9,DSSTDAT,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_1_1,ECREASCH,Open,Site from Clinical Review,2025-10-30,,None is not of type 'string'
Query_1_0,PLAT_LBVALUE,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_0,HGB_LBVALUE,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_1_0,GGT_LBVALUE,Open,Site from Clinical Review,2025-11-06,,None is not of type 'string'
Query_1_1,PCDAT,Open,Site from Data Manager,2025-10-31,,None is not of type 'string'
Query_1_1,PCDAT,Open,Site from Data Manager,2025-10-31,,None is not of type 'string'
Query_1_10,AEENDAT,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_15,SAEID,Open,Site from Data Manager,2025-10-30,,None is not of type 'string'
Query_1_0,FALOC_99,Open,Site from Clinical Review,2025-10-27,,None is not of type 'string'
Query_1_1,ECTYCHG,Open,Site from Clinical Review,2025-10-30,,None is not of type 'string'
Query_1_0,TSH_LBVALUE,Open,FM from Clinical Review,2025-11-06,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Clinical Review,2025-10-30,,None is not of type 'string'
Query_1_0,SSTAT,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Data Manager,2025-10-19,,None is not of type 'string'
Query_1_0,SSTAT,Open,Site from Clinical Review,2025-10-23,,None is not of type 'string'
Query_1_0,SVSTDT,Open,Site from Data Manager,2025-10-19,,None is not of type 'string'
Query_1_0,LYM_LBVALUE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,ECDOSDIS,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_1_1,ECREASCH,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_1_0,LYM_LBVALUE,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_1_0,VEREASOC,Open,Site from System,2025-09-11,,None is not of type 'string'
Query_1_0,SVSTDT,Open,Site from Data Manager,2025-10-19,,None is not of type 'string'
Query_1_1,AECONTRT,Open,DM from System,2025-10-31,,None is not of type 'string'
Query_1_1,AECONTRT,Open,Site from Data Manager,2025-10-23,,None is not of type 'string'
Query_1_2,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_2,AECONTRT,Open,DM from System,2025-11-11,,None is not of type 'string'
Query_1_2,AECONTRT,Open,Site from Data Manager,2025-11-04,,None is not of type 'string'
Query_1_3,AECONTRT,Open,DM from System,2025-11-11,,None is not of type 'string'
Query_1_3,AECONTRT,Open,Site from Data Manager,2025-11-04,,None is not of type 'string'
Query_1_4,SAEID,Open,Site from Data Manager,2025-11-06,,None is not of type 'string'
Query_1_4,AECONTRT,Open,DM from System,2025-11-11,,None is not of type 'string'
Query_1_4,AECONTRT,Open,Site from Data Manager,2025-11-04,,None is not of type 'string'
Query_1_5,SAEID,Open,Site from Data Manager,2025-11-04,,None is not of type 'string'
Query_1_6,SAEID,Open,Site from Data Manager,2025-11-07,,None is not of type 'string'
Query_1_6,AECONTRT,Open,Site from Data Manager,2025-11-11,,None is not of type 'string'
Query_1_0,SSTAT,Open,Site from Clinical Review,2025-10-23,,None is not of type 'string'
Query_1_0,FARESN,Open,Site from System,2025-10-07,,None is not of type 'string'
Query_1_0,FAPRYN,Open,Site from System,2025-10-07,,None is not of type 'string'
Query_1_0,FAPRYN,Open,Site from System,2025-10-07,,None is not of type 'string'
Query_1_0,GNDRV,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_1_0,FARESCD_1,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_1_1,RESTHY,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_1_0,PRYN,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_0,SSTAT,Open,Site from Clinical Review,2025-10-30,,None is not of type 'string'
Query_1_1,ZJLSDM,Open,Site from System,2025-10-23,,None is not of type 'string'
Query_1_1,ZJLSTYP,Open,Site from System,2025-10-23,,None is not of type 'string'
Query_1_1,ZJDAT,Open,Site from System,2025-10-23,,None is not of type 'string'
Query_1_1,ZJLSID,Open,Site from System,2025-10-23,,None is not of type 'string'
Query_1_1,SMPTP,Open,Site from System,2025-10-23,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,ECENTIM,Open,Site from Data Manager,2025-10-31,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from System,2025-10-27,,None is not of type 'string'
Query_1_2,ECSTDAT,Open,Site from System,2025-10-27,,None is not of type 'string'
Query_1_2,ECTRT,Open,FM from System,2025-10-20,,None is not of type 'string'
Query_1_3,ECSTDAT,Open,Site from System,2025-10-27,,None is not of type 'string'
Query_1_3,ECTRT,Open,FM from System,2025-10-20,,None is not of type 'string'
Query_1_0,SSTAT,Open,Site from Data Manager,2025-10-29,,None is not of type 'string'
Query_1_2,DRUG_ACN,Open,Site from Safety,2025-10-24,,None is not of type 'string'
Query_1_0,TSTYN,Open,Site from Safety,2025-10-27,,None is not of type 'string'
Query_1_1,MID,Open,Site from Safety,2025-10-22,,None is not of type 'string'
Query_1_1,SAE_ENDT,Open,Site from Safety,2025-10-22,,None is not of type 'string'
Query_1_1,SAE_TRT_1,Open,Site from Safety,2025-10-29,,None is not of type 'string'
Query_1_2,MID,Open,Site from Safety,2025-10-27,,None is not of type 'string'
Query_1_0,SSTAT,Open,Site from Data Manager,2025-11-14,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,DSDECOD,Open,Site from Data Manager,2025-10-31,,None is not of type 'string'
Query_1_1,CRNUM,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_20,AEACN_7,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_0,FALOC_99,Open,Site from Clinical Review,2025-11-14,,None is not of type 'string'
Query_1_1,IMGUSED,Open,Site from Clinical Review,2025-11-13,,None is not of type 'string'
Query_1_1,ECTRT,Open,FM from System,2025-11-11,,None is not of type 'string'
Query_1_3,EGRESN,Open,Site from System,2025-11-11,,None is not of type 'string'
Query_1_1,PREADTIM,Open,Site from System,2025-11-06,,None is not of type 'string'
Query_1_2,IFCDAT,Open,Site from System,2025-10-06,,None is not of type 'string'
Query_1_2,IFCDAT,Open,Site from Field Monitor,2025-10-16,,None is not of type 'string'
Query_1_1,ECLOC,Open,Site from System,2025-10-06,,None is not of type 'string'
Query_1_1,ECLAT,Open,Site from System,2025-10-06,,None is not of type 'string'
Query_1_0,FARESN,Open,Site from Clinical Review,2025-10-09,,None is not of type 'string'
Query_1_1,CRNUM,Open,Site from Field Monitor,2025-10-16,,None is not of type 'string'
Query_1_4,CMTRT,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_1_7,CMTRT,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_1_0,CREATCLR_LBVALUE,Open,Site from Clinical Review,2025-11-06,,None is not of type 'string'
Query_1_0,HCVRNAPT_LBVALUE,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_1_0,HBVDNA_LBVALUE,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_1_0,HBSAGC_LBVALUE,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_1_0,ABHCVIGG_LBVALUE,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_1_0,FALOC_16,Open,Site from Clinical Review,2025-11-14,,None is not of type 'string'
Query_1_0,FARESCD_3,Open,Site from Field Monitor,2025-11-03,,None is not of type 'string'
Query_1_0,FARESCD_4,Open,Site from Field Monitor,2025-11-03,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_1,ECDOSDIS,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,ECDOSDIS,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,SAE_TRT_1,Open,Site from Safety,2025-11-05,,None is not of type 'string'
Query_1_5,SAEID,Open,Monitor from DM,2025-09-23,,None is not of type 'string'
Query_1_0,CMYN,Open,FM from Clinical Review,2025-10-06,,None is not of type 'string'
Query_1_0,FALOC_2,Open,Site from Clinical Review,2025-11-14,,None is not of type 'string'
Query_1_0,FALOC_99,Open,Site from Clinical Review,2025-11-14,,None is not of type 'string'
Query_1_0,FALOC_99,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_1,ECTYCHG,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,ECTYCHG,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,ECTYCHG,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_2,SAE_TRT_1,Open,Site from Safety,2025-10-29,,None is not of type 'string'
Query_1_6,SAE_TRT_3,Open,Site from Safety,2025-10-29,,None is not of type 'string'
Query_1_1,ECREASCH,Open,Site from Clinical Review,2025-10-30,,None is not of type 'string'
Query_1_27,AEENDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_32,AESTDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_1,DSSCAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_2,RSRESCD,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_2,RSRESCD,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_2,RSRESCD,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_2,RSRESCD,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_16,AEACN_5,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_16,AEACN_7,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_17,AEACN_5,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_17,AEACN_7,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_17,AEENDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_18,AEACN_7,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_18,AEENDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_19,AEACN_5,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_19,AEACN_7,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from Data Manager,2025-09-10,,None is not of type 'string'
Query_1_2,PRSTDAT,Open,Site from Data Manager,2025-09-10,,None is not of type 'string'
Query_1_0,INV_RTNL,Open,Site from Safety,2025-08-19,,None is not of type 'string'
Query_1_0,INV_RTNL,Open,Site from Safety,2025-10-09,,None is not of type 'string'
Query_1_0,SSTAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_1,ECTRT,Open,Site from Data Manager,2025-10-21,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Clinical Review,2025-10-30,,None is not of type 'string'
Query_1_1,ECREASCH,Open,Site from Data Manager,2025-11-05,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_11,AEENDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_13,AEENDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_14,AETERM,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_15,AEENDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_18,AESTDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_19,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_20,AEENDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_20,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_20,AECONTRT,Open,Site from Data Manager,2025-10-13,,None is not of type 'string'
Query_1_8,DSDECOD,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_1,FARSFLT_1,Open,Site from Medical Review,2025-09-11,,None is not of type 'string'
Query_1_1,FARSFLT_2,Open,Site from Medical Review,2025-09-11,,None is not of type 'string'
Query_1_2,FARSFLT_1,Open,Site from Medical Review,2025-09-11,,None is not of type 'string'
Query_1_2,FARSFLT_2,Open,Site from Medical Review,2025-09-11,,None is not of type 'string'
Query_1_3,FARSFLT_1,Open,Site from Medical Review,2025-09-11,,None is not of type 'string'
Query_1_3,FARSFLT_2,Open,Site from Medical Review,2025-09-11,,None is not of type 'string'
Query_1_5,FARSFLT_1,Open,Site from Medical Review,2025-09-11,,None is not of type 'string'
Query_1_5,FARSFLT_2,Open,Site from Medical Review,2025-09-11,,None is not of type 'string'
Query_1_6,FARSFLT_1,Open,Site from Medical Review,2025-09-11,,None is not of type 'string'
Query_1_6,FARSFLT_2,Open,Site from Medical Review,2025-09-11,,None is not of type 'string'
Query_1_0,FALOC_99,Open,Site from Clinical Review,2025-11-14,,None is not of type 'string'
Query_1_6,PRMETHOD,Open,Site from Clinical Review,2025-11-14,,None is not of type 'string'
Query_1_6,PRMETHOD,Open,Site from Data Manager,2025-10-29,,None is not of type 'string'
Query_1_3,SAE_TRT_1,Open,Site from Safety,2025-10-21,,None is not of type 'string'
Query_1_4,SAE_TRT_1,Open,Site from Safety,2025-10-21,,None is not of type 'string'
Query_1_6,TRREASCD,Open,Site from Clinical Review,2025-09-19,,None is not of type 'string'
Query_1_1,ECTYCHG,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_14,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_10,DSSTDAT,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_5,DSSTDAT,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_6,DSSTDAT,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_9,DSSTDAT,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_0,FALOC_2,Open,Site from Clinical Review,2025-11-14,,None is not of type 'string'
Query_1_1,TULOCDTL,Open,Site from Clinical Review,2025-11-14,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,ECDOSE,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_0,SSTAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from Data Manager,2025-09-11,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_1,PRSTDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_5,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_6,AEENDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_6,AEENDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_7,AETERM,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_7,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_8,AESTDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_0,INV_RTNL,Open,Site from Safety,2025-09-25,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Data Manager,2025-10-19,,None is not of type 'string'
Query_1_0,SSTAT,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_1_1,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_8,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_9,AETOXGR,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_1,ECREASOC,Open,Site from Data Manager,2025-10-21,,None is not of type 'string'
Query_1_1,FARESCD,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_2,FARESCD,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_0,CMYN,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_0,K_LBVALUE,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_0,FALOC_16,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_0,FALOC_7,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_0,FALOC_2,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_0,FALOC_99,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_0,FALOC_3,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_2,PRSTDAT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_1_0,PRYN,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_0,TRTINTNT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_0,GNDRV1,Open,Site from Data Manager,2025-11-13,,None is not of type 'string'
Query_1_0,GNDRV1,Open,Site from Clinical Review,2025-10-31,,None is not of type 'string'
Query_1_1,ECLOC,Open,Site from System,2025-11-14,,None is not of type 'string'
Query_1_1,ECLAT,Open,Site from System,2025-11-14,,None is not of type 'string'
Query_1_0,FALOC_99,Open,Site from Clinical Review,2025-11-14,,None is not of type 'string'
Query_1_5,PRSTDAT,Open,Site from Data Manager,2025-11-13,,None is not of type 'string'
Query_1_0,INV_RTNL,Open,Site from Safety,2025-11-07,,None is not of type 'string'
Query_1_1,MID,Open,Site from Safety,2025-11-12,,None is not of type 'string'
Query_1_1,INVDT,Open,Site from Safety,2025-11-07,,None is not of type 'string'
Query_1_1,SAE_TRT_1,Open,Site from Safety,2025-11-07,,None is not of type 'string'
Query_1_1,DRUG_DOSE,Open,Site from System,2025-10-07,,None is not of type 'string'
Query_1_1,MID,Open,Site from Safety,2025-11-12,,None is not of type 'string'
Query_1_1,MHTOXGR,Open,Site from System,2025-10-20,,None is not of type 'string'
Query_1_10,MHTOXGR,Open,Site from System,2025-10-20,,None is not of type 'string'
Query_1_11,MHTOXGR,Open,Site from System,2025-10-20,,None is not of type 'string'
Query_1_2,MHTOXGR,Open,Site from System,2025-10-20,,None is not of type 'string'
Query_1_3,MHTOXGR,Open,Site from System,2025-10-20,,None is not of type 'string'
Query_1_4,MHTOXGR,Open,Site from System,2025-10-20,,None is not of type 'string'
Query_1_5,MHTOXGR,Open,Site from System,2025-10-20,,None is not of type 'string'
Query_1_7,MHTOXGR,Open,Site from System,2025-10-20,,None is not of type 'string'
Query_1_8,MHTOXGR,Open,Site from System,2025-10-20,,None is not of type 'string'
Query_1_5,PRSTDAT,Open,Site from Data Manager,2025-11-13,,None is not of type 'string'
Query_1_1,ECSTDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_0,INV_RTNL,Open,Site from Safety,2025-11-07,,None is not of type 'string'
Query_1_1,DRUG_DOSE,Open,Site from System,2025-11-07,,None is not of type 'string'
Query_1_27,AEENDAT,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_1,AETERM,Open,FM from Clinical Review,2025-11-11,,None is not of type 'string'
Query_1_12,MHSTDAT,Open,Site from Data Manager,2025-09-30,,None is not of type 'string'
Query_1_0,AEYN,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
