QueryID,FieldOID,QueryStatus,MarkingGroup,OpenDate,ResponseDate,error
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-17,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-17,,None is not of type 'string'
Query_22_1,AECONTRT,Open,Site from Data Manager,2025-11-05,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-11-04,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-09,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-29,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-03,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-10,,None is not of type 'string'
Query_22_0,AEYN,Open,Site from Data Manager,2025-11-05,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-03,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-24,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,FARESCD_7,Open,Site from Data Manager,2025-11-05,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-24,,None is not of type 'string'
Query_22_0,FARESCD_11,Open,Site from Clinical Review,2025-11-07,,None is not of type 'string'
Query_22_0,SVSTDT,Open,Monitor from DM,2025-08-09,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-24,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-19,,None is not of type 'string'
Query_22_22,CMTRT,Open,Site from System,2025-11-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-19,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-09,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-11,,None is not of type 'string'
Query_22_1,AETERM,Open,Site from System,2025-11-07,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-21,,None is not of type 'string'
Query_22_14,CMTRT,Open,Site from System,2025-11-07,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-17,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-14,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-15,,None is not of type 'string'
Query_22_1,CMENDAT,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-10,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-01,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-19,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-15,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-20,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-05,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-01,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-17,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-01,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-13,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-30,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-04,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-30,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-17,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-05,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-21,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-20,,None is not of type 'string'
Query_22_2,VSRESN,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-25,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_125,CMTRT,Open,Site from System,2025-11-06,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-15,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-22,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-22,,None is not of type 'string'
Query_22_0,SSTAT,Open,Site from Data Manager,2025-11-07,,None is not of type 'string'
Query_22_0,CMYN,Open,Site from Field Monitor,2025-11-10,,None is not of type 'string'
Query_22_0,CMYN,Open,Site from Field Monitor,2025-11-10,,None is not of type 'string'
Query_22_0,CMYN,Open,Site from Field Monitor,2025-11-11,,None is not of type 'string'
Query_22_37,CMTRT,Open,DM from System,2025-11-12,,None is not of type 'string'
Query_22_8,MHTERM,Open,Site from Field Monitor,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-02,,None is not of type 'string'
Query_22_43,CMINDC,Open,Site from Data Manager,2025-09-01,,None is not of type 'string'
Query_22_100,CMTRT,Open,DM from System,2025-11-12,,None is not of type 'string'
Query_22_103,CMTRT,Open,DM from System,2025-11-12,,None is not of type 'string'
Query_22_106,CMTRT,Open,Site from System,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-26,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-24,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-29,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-13,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-25,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-04,,None is not of type 'string'
Query_22_14,CMTRT,Open,Site from System,2025-11-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-06,,None is not of type 'string'
Query_22_1,AETERMG,Open,Site from Medical Review,2025-11-12,,None is not of type 'string'
Query_22_34,CMTRT,Open,Site from System,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-17,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-25,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-23,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-23,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-15,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-30,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-10,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-24,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-10,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-09,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-11-04,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-29,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-25,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-23,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-26,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-02,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-27,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-28,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-23,,None is not of type 'string'
Query_22_49,CMTRT,Open,Site from System,2025-11-10,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-23,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-23,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-24,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-19,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-03,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-06,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-20,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-25,,None is not of type 'string'
Query_22_2,AETERM,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_3,AETERM,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_4,AETERM,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_5,AETERM,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_7,AETERM,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-25,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-11,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-11-03,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-09,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-23,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-14,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-02,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-17,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-17,,None is not of type 'string'
Query_22_1,DECSYDC,Open,Site from Clinical Review,2025-10-23,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-29,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-15,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-06,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-13,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-01,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-06,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-18,,None is not of type 'string'
Query_22_1,DECSYDC,Open,Site from Data Manager,2025-08-25,,None is not of type 'string'
Query_22_0,SVSTDT,Open,Site from Data Manager,2025-10-17,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-02,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-16,,None is not of type 'string'
Query_22_1,DECSYDC,Open,Site from Clinical Review,2025-11-06,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-02,,None is not of type 'string'
Query_22_0,SVSTDT,Open,Site from Data Manager,2025-10-31,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-15,,None is not of type 'string'
Query_22_12,CMDSTXT,Open,Site from Data Manager,2025-09-26,,None is not of type 'string'
Query_22_29,CMDSTXT,Open,Site from Data Manager,2025-09-26,,None is not of type 'string'
Query_22_30,CMDSTXT,Open,Site from Data Manager,2025-09-26,,None is not of type 'string'
Query_22_31,CMDSTXT,Open,Site from Data Manager,2025-09-26,,None is not of type 'string'
Query_22_36,CMDSTXT,Open,Site from Data Manager,2025-09-26,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-11,,None is not of type 'string'
Query_22_0,FARESCD_7,Open,Site from Data Manager,2025-10-09,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-16,,None is not of type 'string'
Query_22_1,AETERMG,Open,Site from Medical Review,2025-10-03,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-27,,None is not of type 'string'
Query_22_0,SVSTDT,Open,Site from Data Manager,2025-10-31,,None is not of type 'string'
Query_22_1,CMDSTXT,Open,Site from Data Manager,2025-09-26,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-11,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_2,VSRESN,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-13,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-14,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-15,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-14,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-11-05,,None is not of type 'string'
Query_22_1,DSSTDAT,Open,Site from Data Manager,2025-10-31,,None is not of type 'string'
Query_22_1,AEACN,Open,Site from Data Manager,2025-10-31,,None is not of type 'string'
Query_22_1,DSSTDAT,Open,Site from Data Manager,2025-10-31,,None is not of type 'string'
Query_22_1,PRTRT,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_22_0,VEOCCUR,Open,Site from Data Manager,2025-09-30,,None is not of type 'string'
Query_22_0,VEOCCUR,Open,Site from Data Manager,2025-09-30,,None is not of type 'string'
Query_22_1,DSSTDAT,Open,Site from Data Manager,2025-10-13,,None is not of type 'string'
Query_22_1,VSRESN,Open,Site from Data Manager,2025-10-24,,None is not of type 'string'
Query_22_9,MHTERM,Open,Site from Clinical Review,2025-10-11,,None is not of type 'string'
Query_22_0,VEOCCUR,Open,Site from Data Manager,2025-09-10,,None is not of type 'string'
Query_22_0,VEOCCUR,Open,Site from Data Manager,2025-09-10,,None is not of type 'string'
Query_22_0,VEOCCUR,Open,Site from Data Manager,2025-09-08,,None is not of type 'string'
Query_22_1,DSSTDAT,Open,Site from Data Manager,2025-10-13,,None is not of type 'string'
Query_22_0,PRYN,Open,Site from Clinical Review,2025-11-06,,None is not of type 'string'
Query_22_0,TSTYN,Open,Site from Clinical Review,2025-11-06,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-04,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-07,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-29,,None is not of type 'string'
Query_22_9,MHTERM,Open,Site from Clinical Review,2025-10-11,,None is not of type 'string'
Query_22_0,VEOCCUR,Open,Site from Clinical Review,2025-09-16,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-01,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-10,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-10,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-29,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-29,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_23,CMENDAT,Open,Site from Field Monitor,2025-11-12,,None is not of type 'string'
Query_22_1,CMONGO,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-28,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-08,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-22,,None is not of type 'string'
Query_22_2,AETERM,Open,Site from Data Manager,2025-10-31,,None is not of type 'string'
Query_22_2,AESTDAT,Open,Site from Data Manager,2025-10-29,,None is not of type 'string'
Query_22_1,CMONGO,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-07,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,FARESCD_10,Open,Site from Clinical Review,2025-11-12,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-07,,None is not of type 'string'
Query_22_0,FARESCD_8,Open,Site from Data Manager,2025-11-11,,None is not of type 'string'
Query_22_1,AESER,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_22_1,AEENDPY,Open,Site from System,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-01,,None is not of type 'string'
Query_22_0,VETERM,Open,Site from System,2025-10-23,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-21,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-26,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-09,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-14,,None is not of type 'string'
Query_22_8,CMTRT,Open,Site from System,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-31,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-18,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-14,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-25,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-29,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-02,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-17,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-27,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-05,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-10-03,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-08-20,,None is not of type 'string'
Query_22_1,CMINDRV1,Open,Site from Clinical Review,2025-10-01,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-21,,None is not of type 'string'
Query_22_1,AETERM,Open,Site from System,2025-11-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-19,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-24,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-27,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-12,,None is not of type 'string'
Query_22_1,ECREASOC,Open,Site from Clinical Review,2025-10-07,,None is not of type 'string'
Query_22_1,ECOCCUR,Open,Site from Data Manager,2025-10-08,,None is not of type 'string'
Query_22_1,DSDECOD,Open,Site from Data Manager,2025-11-04,,None is not of type 'string'
Query_22_1,DSDECOD,Open,Site from System,2025-11-03,,None is not of type 'string'
Query_22_1,ECSTDAT,Open,Site from System,2025-11-03,,None is not of type 'string'
Query_22_1,ECSTDAT,Open,Site from Data Manager,2025-11-10,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-09-09,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-05-23,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-06-18,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-18,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-04-17,,None is not of type 'string'
Query_22_2,AETERM,Open,Site from Clinical Review,2025-10-24,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-11,,None is not of type 'string'
Query_22_0,SAE_OTHER,Open,Site from Safety,2025-07-04,,None is not of type 'string'
