Dictionary,DictionaryVersion,VerbatimTerm,CodingStatus,error
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,,2,UnCoded Term,2 is not of type 'string'
MedDRA,,3,UnCoded Term,3 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
