Dictionary,DictionaryVersion,VerbatimTerm,CodingStatus,error
MedDRA,28.1,38,Coded Term,38 is not of type 'string'
MedDRA,28.1,39,Coded Term,39 is not of type 'string'
MedDRA,28.1,40,Coded Term,40 is not of type 'string'
MedDRA,28.1,41,Coded Term,41 is not of type 'string'
MedDRA,28.1,42,Coded Term,42 is not of type 'string'
MedDRA,28.1,43,Coded Term,43 is not of type 'string'
MedDRA,28.1,44,Coded Term,44 is not of type 'string'
MedDRA,28.1,45,Coded Term,45 is not of type 'string'
MedDRA,28.1,46,Coded Term,46 is not of type 'string'
MedDRA,28.1,47,Coded Term,47 is not of type 'string'
MedDRA,28.1,48,Coded Term,48 is not of type 'string'
MedDRA,28.1,49,Coded Term,49 is not of type 'string'
MedDRA,28.1,50,Coded Term,50 is not of type 'string'
MedDRA,28.1,51,Coded Term,51 is not of type 'string'
MedDRA,28.1,52,Coded Term,52 is not of type 'string'
MedDRA,28.1,53,Coded Term,53 is not of type 'string'
MedDRA,28.1,54,Coded Term,54 is not of type 'string'
MedDRA,28.1,55,Coded Term,55 is not of type 'string'
MedDRA,28.1,56,Coded Term,56 is not of type 'string'
MedDRA,28.1,57,Coded Term,57 is not of type 'string'
MedDRA,28.1,58,Coded Term,58 is not of type 'string'
MedDRA,28.1,59,Coded Term,59 is not of type 'string'
MedDRA,28.1,60,Coded Term,60 is not of type 'string'
MedDRA,28.1,61,Coded Term,61 is not of type 'string'
MedDRA,28.1,62,Coded Term,62 is not of type 'string'
MedDRA,28.1,63,Coded Term,63 is not of type 'string'
MedDRA,28.1,64,Coded Term,64 is not of type 'string'
MedDRA,28.1,65,Coded Term,65 is not of type 'string'
MedDRA,28.1,67,Coded Term,67 is not of type 'string'
MedDRA,28.1,68,Coded Term,68 is not of type 'string'
MedDRA,28.1,69,Coded Term,69 is not of type 'string'
MedDRA,28.1,71,Coded Term,71 is not of type 'string'
MedDRA,28.1,72,Coded Term,72 is not of type 'string'
MedDRA,28.1,73,Coded Term,73 is not of type 'string'
MedDRA,28.1,74,Coded Term,74 is not of type 'string'
MedDRA,28.1,75,Coded Term,75 is not of type 'string'
MedDRA,28.1,79,Coded Term,79 is not of type 'string'
MedDRA,28.1,80,Coded Term,80 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,11,Coded Term,11 is not of type 'string'
MedDRA,28.1,13,Coded Term,13 is not of type 'string'
MedDRA,28.1,14,Coded Term,14 is not of type 'string'
MedDRA,28.1,18,Coded Term,18 is not of type 'string'
MedDRA,28.1,19,Coded Term,19 is not of type 'string'
MedDRA,28.1,20,Coded Term,20 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,11,Coded Term,11 is not of type 'string'
MedDRA,28.1,12,Coded Term,12 is not of type 'string'
MedDRA,28.1,13,Coded Term,13 is not of type 'string'
MedDRA,28.1,14,Coded Term,14 is not of type 'string'
MedDRA,28.1,15,Coded Term,15 is not of type 'string'
MedDRA,28.1,16,Coded Term,16 is not of type 'string'
MedDRA,28.1,17,Coded Term,17 is not of type 'string'
MedDRA,28.1,18,Coded Term,18 is not of type 'string'
MedDRA,28.1,19,Coded Term,19 is not of type 'string'
MedDRA,28.1,20,Coded Term,20 is not of type 'string'
MedDRA,28.1,21,Coded Term,21 is not of type 'string'
MedDRA,28.1,22,Coded Term,22 is not of type 'string'
MedDRA,28.1,23,Coded Term,23 is not of type 'string'
MedDRA,28.1,24,Coded Term,24 is not of type 'string'
MedDRA,28.1,25,Coded Term,25 is not of type 'string'
MedDRA,28.1,26,Coded Term,26 is not of type 'string'
MedDRA,28.1,27,Coded Term,27 is not of type 'string'
MedDRA,28.1,28,Coded Term,28 is not of type 'string'
MedDRA,28.1,29,Coded Term,29 is not of type 'string'
MedDRA,28.1,30,Coded Term,30 is not of type 'string'
MedDRA,28.1,31,Coded Term,31 is not of type 'string'
MedDRA,28.1,32,Coded Term,32 is not of type 'string'
MedDRA,28.1,33,Coded Term,33 is not of type 'string'
MedDRA,28.1,34,Coded Term,34 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,11,Coded Term,11 is not of type 'string'
MedDRA,28.1,12,Coded Term,12 is not of type 'string'
MedDRA,28.1,13,Coded Term,13 is not of type 'string'
MedDRA,28.1,14,Coded Term,14 is not of type 'string'
MedDRA,28.1,15,Coded Term,15 is not of type 'string'
MedDRA,28.1,16,Coded Term,16 is not of type 'string'
MedDRA,28.1,17,Coded Term,17 is not of type 'string'
MedDRA,28.1,18,Coded Term,18 is not of type 'string'
MedDRA,28.1,19,Coded Term,19 is not of type 'string'
MedDRA,28.1,20,Coded Term,20 is not of type 'string'
MedDRA,28.1,21,Coded Term,21 is not of type 'string'
MedDRA,28.1,22,Coded Term,22 is not of type 'string'
MedDRA,28.1,23,Coded Term,23 is not of type 'string'
MedDRA,28.1,24,Coded Term,24 is not of type 'string'
MedDRA,28.1,25,Coded Term,25 is not of type 'string'
MedDRA,28.1,26,Coded Term,26 is not of type 'string'
MedDRA,28.1,27,Coded Term,27 is not of type 'string'
MedDRA,28.1,28,Coded Term,28 is not of type 'string'
MedDRA,28.1,29,Coded Term,29 is not of type 'string'
MedDRA,28.1,30,Coded Term,30 is not of type 'string'
MedDRA,28.1,31,Coded Term,31 is not of type 'string'
MedDRA,28.1,32,Coded Term,32 is not of type 'string'
MedDRA,28.1,33,Coded Term,33 is not of type 'string'
MedDRA,28.1,34,Coded Term,34 is not of type 'string'
MedDRA,28.1,35,Coded Term,35 is not of type 'string'
MedDRA,28.1,36,Coded Term,36 is not of type 'string'
MedDRA,28.1,37,Coded Term,37 is not of type 'string'
MedDRA,28.1,38,Coded Term,38 is not of type 'string'
MedDRA,28.1,39,Coded Term,39 is not of type 'string'
MedDRA,28.1,40,Coded Term,40 is not of type 'string'
MedDRA,28.1,41,Coded Term,41 is not of type 'string'
MedDRA,28.1,42,Coded Term,42 is not of type 'string'
MedDRA,28.1,43,Coded Term,43 is not of type 'string'
MedDRA,28.1,44,Coded Term,44 is not of type 'string'
MedDRA,28.1,45,Coded Term,45 is not of type 'string'
MedDRA,28.1,46,Coded Term,46 is not of type 'string'
MedDRA,28.1,47,Coded Term,47 is not of type 'string'
MedDRA,28.1,48,Coded Term,48 is not of type 'string'
MedDRA,28.1,49,Coded Term,49 is not of type 'string'
MedDRA,28.1,50,Coded Term,50 is not of type 'string'
MedDRA,28.1,51,Coded Term,51 is not of type 'string'
MedDRA,28.1,52,Coded Term,52 is not of type 'string'
MedDRA,28.1,53,Coded Term,53 is not of type 'string'
MedDRA,28.1,54,Coded Term,54 is not of type 'string'
MedDRA,28.1,55,Coded Term,55 is not of type 'string'
MedDRA,28.1,56,Coded Term,56 is not of type 'string'
MedDRA,28.1,57,Coded Term,57 is not of type 'string'
MedDRA,28.1,58,Coded Term,58 is not of type 'string'
MedDRA,28.1,59,Coded Term,59 is not of type 'string'
MedDRA,28.1,60,Coded Term,60 is not of type 'string'
MedDRA,28.1,61,Coded Term,61 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,10,Coded Term,10 is not of type 'string'
MedDRA,28.1,11,Coded Term,11 is not of type 'string'
MedDRA,28.1,12,Coded Term,12 is not of type 'string'
MedDRA,28.1,13,Coded Term,13 is not of type 'string'
MedDRA,28.1,14,Coded Term,14 is not of type 'string'
MedDRA,28.1,1,Coded Term,1 is not of type 'string'
MedDRA,28.1,2,Coded Term,2 is not of type 'string'
MedDRA,28.1,3,Coded Term,3 is not of type 'string'
MedDRA,28.1,4,Coded Term,4 is not of type 'string'
MedDRA,28.1,5,Coded Term,5 is not of type 'string'
MedDRA,28.1,6,Coded Term,6 is not of type 'string'
MedDRA,28.1,7,Coded Term,7 is not of type 'string'
MedDRA,28.1,8,Coded Term,8 is not of type 'string'
MedDRA,28.1,9,Coded Term,9 is not of type 'string'
MedDRA,28.1,11,Coded Term,11 is not of type 'string'
MedDRA,28.1,12,Coded Term,12 is not of type 'string'
MedDRA,28.1,13,Coded Term,13 is not of type 'string'
MedDRA,28.1,14,Coded Term,14 is not of type 'string'
MedDRA,28.1,15,Coded Term,15 is not of type 'string'
MedDRA,28.1,16,Coded Term,16 is not of type 'string'
MedDRA,28.1,17,Coded Term,17 is not of type 'string'
MedDRA,28.1,18,Coded Term,18 is not of type 'string'
MedDRA,28.1,19,Coded Term,19 is not of type 'string'
MedDRA,28.1,20,Coded Term,20 is not of type 'string'
MedDRA,28.1,21,Coded Term,21 is not of type 'string'
MedDRA,28.1,22,Coded Term,22 is not of type 'string'
MedDRA,28.1,23,Coded Term,23 is not of type 'string'
MedDRA,28.1,24,Coded Term,24 is not of type 'string'
MedDRA,28.1,25,Coded Term,25 is not of type 'string'
MedDRA,28.1,26,Coded Term,26 is not of type 'string'
MedDRA,28.1,27,Coded Term,27 is not of type 'string'
MedDRA,28.1,28,Coded Term,28 is not of type 'string'
MedDRA,28.1,29,Coded Term,29 is not of type 'string'
MedDRA,28.1,30,Coded Term,30 is not of type 'string'
MedDRA,28.1,31,Coded Term,31 is not of type 'string'
MedDRA,28.1,32,Coded Term,32 is not of type 'string'
MedDRA,28.1,33,Coded Term,33 is not of type 'string'
MedDRA,28.1,34,Coded Term,34 is not of type 'string'
MedDRA,28.1,35,Coded Term,35 is not of type 'string'
MedDRA,28.1,36,Coded Term,36 is not of type 'string'
MedDRA,28.1,37,Coded Term,37 is not of type 'string'
MedDRA,28.1,38,Coded Term,38 is not of type 'string'
MedDRA,28.1,39,Coded Term,39 is not of type 'string'
MedDRA,28.1,40,Coded Term,40 is not of type 'string'
MedDRA,28.1,41,Coded Term,41 is not of type 'string'
MedDRA,28.1,42,Coded Term,42 is not of type 'string'
MedDRA,28.1,43,Coded Term,43 is not of type 'string'
MedDRA,28.1,44,Coded Term,44 is not of type 'string'
MedDRA,28.1,45,Coded Term,45 is not of type 'string'
MedDRA,28.1,46,Coded Term,46 is not of type 'string'
MedDRA,28.1,47,Coded Term,47 is not of type 'string'
MedDRA,28.1,48,Coded Term,48 is not of type 'string'
MedDRA,28.1,49,Coded Term,49 is not of type 'string'
MedDRA,28.1,50,Coded Term,50 is not of type 'string'
MedDRA,28.1,51,Coded Term,51 is not of type 'string'
MedDRA,28.1,52,Coded Term,52 is not of type 'string'
MedDRA,28.1,53,Coded Term,53 is not of type 'string'
MedDRA,28.1,54,Coded Term,54 is not of type 'string'
MedDRA,28.1,55,Coded Term,55 is not of type 'string'
MedDRA,28.1,56,Coded Term,56 is not of type 'string'
MedDRA,28.1,57,Coded Term,57 is not of type 'string'
MedDRA,28.1,58,Coded Term,58 is not of type 'string'
MedDRA,28.1,59,Coded Term,59 is not of type 'string'
MedDRA,28.1,60,Coded Term,60 is not of type 'string'
MedDRA,28.1,61,Coded Term,61 is not of type 'string'
MedDRA,28.1,62,Coded Term,62 is not of type 'string'
MedDRA,28.1,63,Coded Term,63 is not of type 'string'
MedDRA,28.1,64,Coded Term,64 is not of type 'string'
MedDRA,28.1,65,Coded Term,65 is not of type 'string'
MedDRA,28.1,66,Coded Term,66 is not of type 'string'
MedDRA,28.1,67,Coded Term,67 is not of type 'string'
MedDRA,28.1,68,Coded Term,68 is not of type 'string'
MedDRA,28.1,69,Coded Term,69 is not of type 'string'
MedDRA,28.1,70,Coded Term,70 is not of type 'string'
MedDRA,28.1,71,Coded Term,71 is not of type 'string'
MedDRA,28.1,72,Coded Term,72 is not of type 'string'
MedDRA,28.1,73,Coded Term,73 is not of type 'string'
MedDRA,28.1,74,Coded Term,74 is not of type 'string'
MedDRA,28.1,75,Coded Term,75 is not of type 'string'
MedDRA,28.1,76,Coded Term,76 is not of type 'string'
MedDRA,28.1,77,Coded Term,77 is not of type 'string'
MedDRA,28.1,78,Coded Term,78 is not of type 'string'
MedDRA,28.1,79,Coded Term,79 is not of type 'string'
MedDRA,28.1,80,Coded Term,80 is not of type 'string'
