QueryID,FieldOID,QueryStatus,MarkingGroup,OpenDate,ResponseDate,error
Query_7_60,CMTRT,Open,DM from System,2025-10-29,,None is not of type 'string'
Query_7_67,CMTRT,Open,DM from System,2025-10-29,,None is not of type 'string'
Query_7_69,CMTRT,Open,DM from System,2025-10-29,,None is not of type 'string'
Query_7_94,CMTRT,Open,DM from System,2025-11-10,,None is not of type 'string'
Query_7_97,CMTRT,Open,DM from System,2025-11-11,,None is not of type 'string'
Query_7_3,ZWRSFLT,Open,Site from System,2025-09-12,,None is not of type 'string'
Query_7_3,ZWRSFLT,Open,Site from System,2025-09-26,,None is not of type 'string'
Query_7_3,EGRESN,Open,Site from System,2025-10-11,,None is not of type 'string'
Query_7_3,EGRESN,Open,Site from System,2025-10-13,,None is not of type 'string'
Query_7_3,ZWRSFLT,Open,Site from System,2025-10-13,,None is not of type 'string'
Query_7_1,CMTRT,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_7_3,CMTRT,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_7_4,CMTRT,Open,Site from System,2025-11-13,,None is not of type 'string'
Query_7_3,ZWRSFLT,Open,Site from System,2025-09-12,,None is not of type 'string'
Query_7_3,ZWRSFLT,Open,Site from System,2025-09-26,,None is not of type 'string'
Query_7_3,ZWRSFLT,Open,Site from System,2025-11-05,,None is not of type 'string'
Query_7_3,ZWRSFLT,Open,Site from System,2025-10-20,,None is not of type 'string'
Query_7_3,ZWRSFLT,Open,Site from System,2025-10-27,,None is not of type 'string'
Query_7_3,ZWRSFLT,Open,Site from System,2025-10-14,,None is not of type 'string'
Query_7_1,TRRESN,Open,Site from System,2025-10-14,,None is not of type 'string'
Query_7_0,RACECAI,Open,Site from Data Manager,2025-11-14,,None is not of type 'string'
Query_7_10,CMSTDAT,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_7_11,CMSTDAT,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_7_4,CMSTDAT,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_7_5,CMSTDAT,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_7_8,CMSTDAT,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_7_9,CMSTDAT,Open,Site from System,2025-10-24,,None is not of type 'string'
Query_7_0,FARESCD_1,Open,Site from System,2025-10-03,,None is not of type 'string'
Query_7_0,FARESCD_1,Open,Site from System,2025-10-03,,None is not of type 'string'
Query_7_1,CMENDAT,Open,Site from System,2025-10-21,,None is not of type 'string'
Query_7_2,CMENDAT,Open,Site from System,2025-10-03,,None is not of type 'string'
Query_7_2,CMRSDISC,Open,Site from System,2025-10-03,,None is not of type 'string'
Query_7_0,TRTARM,Open,Site from Clinical Review,2025-11-10,,None is not of type 'string'
Query_7_3,ZWRSFLT,Open,Site from System,2025-10-30,,None is not of type 'string'
Query_7_1,TULOCDTL,Open,Site from Medical Review,2025-11-04,,None is not of type 'string'
Query_7_2,TULOC,Open,Site from Medical Review,2025-11-04,,None is not of type 'string'
Query_7_4,TULOC,Open,Site from Medical Review,2025-11-04,,None is not of type 'string'
Query_7_0,SSTAT,Open,Site from Clinical Review,2025-11-13,,None is not of type 'string'
Query_7_0,SSTAT,Open,Site from Clinical Review,2025-11-13,,None is not of type 'string'
Query_7_3,ZWRSFLT,Open,Site from System,2025-10-15,,None is not of type 'string'
